spkid,full_name,a,e,i,om,w,q,ad,per_y,H,rot_per,spec_B,spec_T,n,per,class,producer,first_obs,diameter
2001687,  1687 Glarona (1965 SC),3.1572758,0.1777362,2.63703,93.57631,316.59949,2.5961136,3.718438,5.610182639,10.25,6.3,,,0.17568524,2049.119209,MBA,MPCLINUX,1909-??-??,33.93
2001690,  1690 Mayrhofer (1948 VB),3.03781,0.0988322,13.05139,230.47855,157.19226,2.7375766,3.3380434,5.294794621,10.9,22.194,,,0.18615005,1933.923735,MBA,MPCLINUX,1953-??-??,31.71
2001692,  1692 Subbotina (1936 QD),2.7861092,0.1377134,2.4272,199.6749,112.57001,2.4024246,3.1697938,4.650561492,11.1,9.2457,Cg,,0.21193705,1698.617585,MBA,MPCLINUX,1931-??-??,36.59
2001693,  1693 Hertzsprung (1935 LA),2.7966258,0.2725553,11.9405,70.00456,235.06514,2.0343906,3.558861,4.676918015,10.97,8.825,,CBU,0.21074269,1708.244305,MBA,MPCLINUX,1935-??-??,38.67
2001695,  1695 Walbeck (1941 UO),2.7801341,0.2923672,16.70982,218.46365,139.56796,1.9673141,3.5929541,4.63560918,12.4,5.1607,Cg,,0.21262066,1693.156253,MBA,MPCLINUX,1941-??-??,19.62
2001698,  1698 Christophe (1934 CS),3.166068434,0.101232674,1.497382615,27.25913488,128.5404917,2.845558859,3.486578008,5.633634262,11.2,,,,0.1749539,2057.684914,MBA,Otto Matic,2/10/34,24.98
2001700,  1700 Zvezdara (1940 QC),2.3609622,0.2247296,4.51231,357.02376,15.38689,1.8303841,2.8915403,3.627786793,12.47,9.114,,X,0.27168804,1325.049126,MBA,MPCLINUX,1929-??-??,20.68
2001701,  1701 Okavango (1953 NJ),3.1624056,0.1908461,16.27682,61.27767,260.38304,2.5588728,3.7659384,5.62386062,10.3,13.204,,,0.17525795,2054.115092,MBA,MPCLINUX,1931-??-??,25
2001702,  1702 Kalahari (A924 NC),2.859887605,0.142061081,9.962602277,103.8852932,242.8181719,2.45360888,3.266166331,4.836505105,11.03,21.153,L,D,0.203788947,1766.53349,MBA,Otto Matic,7/5/48,32.7
2001703,  1703 Barry (1930 RB),2.2146491,0.1709363,4.51899,112.29728,213.14974,1.8360852,2.593213,3.295836006,12.4,107.1,,,0.29905198,1203.804101,MBA,MPCLINUX,1930-??-??,9.41
2001705,  1705 Tapio (1941 SL1),2.2984932,0.2461354,7.70467,188.65183,156.12451,1.7327527,2.8642337,3.484761253,12.8,,B,,0.28283897,1272.809048,MBA,MPCLINUX,1948-??-??,10.68
2001708,  1708 Polit (1929 XA),2.9138016,0.3065676,6.03788,192.25182,249.109,2.0205244,3.8070788,4.973912802,11.8,7.52,,,0.19815914,1816.721651,MBA,MPCLINUX,1929-??-??,29.3
2001712,  1712 Angola (1935 KC),3.165206663,0.151381924,19.39018319,237.6273243,18.29192457,2.686051589,3.644361737,5.631334293,9.8,11.527,,,0.175025355,2056.844851,MBA,Otto Matic,4/11/29,59.48
2001714,  1714 Sy (1951 OA),2.567291,0.1552485,7.97997,300.96137,321.15551,2.1687229,2.9658591,4.113588454,11.9,,,,0.23960255,1502.488183,MBA,MPCLINUX,1949-??-??,16.8
2001715,  1715 Salli (1938 GK),2.3980804,0.2417543,11.47091,39.00425,209.2865,1.8183342,2.9778266,3.713674175,12.1,11,X,,0.26540462,1356.419493,MBA,MPCLINUX,1938-??-??,23.1
2001716,  1716 Peter (1934 GF),2.7327984,0.0916617,5.73765,243.76586,316.02124,2.4823055,2.9832913,4.517722942,11.4,11.514,C,,0.21816882,1650.098305,MBA,MPCLINUX,1930-??-??,27.12
2001719,  1719 Jens (1950 DP),2.657652,0.2200089,14.2792,323.47489,58.03228,2.0729449,3.2423591,4.332667567,11.3,5.87,,,0.22748717,1582.506829,MBA,MPCLINUX,1948-??-??,18.93
2001721,  1721 Wells (1953 TD3),3.1491535,0.0456652,16.12306,317.35324,134.90863,3.0053468,3.2929602,5.588547386,10.8,,,,0.17636538,2041.216933,MBA,MPCLINUX,1944-??-??,40.03
2001723,  1723 Klemola (1936 FX),3.0139129,0.0446794,10.91704,149.94281,2.99106,2.8792531,3.1485727,5.232439919,10.06,6.2545,,S,0.18836839,1911.148681,MBA,MPCLINUX,1931-??-??,31.3
2001724,  1724 Vladimir (1932 DC),2.711894,0.0558935,12.23676,164.07024,297.38217,2.5603168,2.8634712,4.465985033,11.3,12.57,B,FBCU::,0.22069628,1631.201033,MBA,MPCLINUX,1932-??-??,34.79
2001726,  1726 Hoffmeister (1933 OE),2.7862631,0.0428158,3.4849,231.21043,64.95821,2.666967,2.9055592,4.650946845,12.1,,Cb,,0.21191949,1698.758335,MBA,MPCLINUX,1924-??-??,26.27
2001731,  1731 Smuts (1948 PH),3.1672342,0.1267523,5.9319,152.49335,204.35416,2.76578,3.5686884,5.63674591,10,12.5,,,0.17485732,2058.821444,MBA,MPCLINUX,1926-??-??,54.07
2001732,  1732 Heike (1943 EY),3.0134372,0.1106167,10.78794,155.72638,208.87552,2.6801007,3.3467737,5.231201327,11.1,4.742,,,0.18841299,1910.696285,MBA,MPCLINUX,1924-??-??,24.06
2001734,  1734 Zhongolovich (1928 TJ),2.7762591,0.2316043,8.34672,182.17406,186.7167,2.1332656,3.4192526,4.625920928,11.7,7.171,Ch,,0.21306596,1689.617619,MBA,MPCLINUX,1937-??-??,28.47
2001735,  1735 ITA (1948 RJ1),3.1381358,0.1297898,15.60913,9.35854,276.47708,2.7308378,3.5454338,5.559244668,9.4,12.599,,,0.177295,2030.514115,MBA,MPCLINUX,1907-??-??,62.34
2001737,  1737 Severny (1966 TJ),3.009905,0.0505616,9.38018,327.47828,224.44427,2.8577194,3.1620906,5.222006075,10.8,14.11,,,0.18874476,1907.337719,MBA,MPCLINUX,1950-??-??,21.6
2001742,  1742 Schaifers (1934 RO),2.8887742,0.0926918,2.49164,152.25195,212.76947,2.6210085,3.1565399,4.909967239,11.2,8.56,,,0.20073989,1793.365534,MBA,MPCLINUX,1934-??-??,20.11
2001743,  1743 Schmidt (4109 P-L),2.473447,0.134161,6.35581,189.65755,359.70015,2.1416069,2.8052871,3.890112169,12.48,17.45,,,0.25336706,1420.86347,MBA,MPCLINUX,1931-??-??,17.28
2001746,  1746 Brouwer (1963 RF),3.9569934,0.2056099,8.36158,321.99967,48.13337,3.1433964,4.7705904,7.871476365,9.95,19.8,,D,0.12521492,2875.056742,OMB,MPCLINUX,1940-??-??,64.25
2001754,  1754 Cunningham (1935 FE),3.9375876,0.1680314,12.15207,162.90791,109.52999,3.2759492,4.599226,7.813642333,9.77,4.285,,P,0.12614172,2853.932862,OMB,MPCLINUX,1904-??-??,79.52
2001755,  1755 Lorbach (1936 VD),3.0934766,0.0497691,10.68944,157.24092,324.19973,2.9395171,3.2474361,5.440996781,10.77,,,S,0.18114811,1987.324074,MBA,MPCLINUX,1936-??-??,27.9
2001760,  1760 Sandra (1950 GB),3.1482248,0.1278109,8.43314,232.67266,333.51088,2.7458474,3.5506022,5.586075601,11.5,6.5668,,,0.17644342,2040.314113,MBA,MPCLINUX,1935-??-??,35.89
2001764,  1764 Cogshall (1953 VM1),3.0890139,0.1252121,2.22933,152.36287,79.78869,2.702232,3.4757958,5.42922679,11.2,3.62417,,,0.18154082,1983.025085,MBA,MPCLINUX,1939-??-??,26.21
2001765,  1765 Wrubel (1957 XB),3.1729947,0.1754819,19.9892,70.70462,263.03764,2.6161916,3.7297978,5.652130958,9.92,5.26,,DX,0.17438136,2064.440832,MBA,MPCLINUX,1917-??-??,42.33
2001768,  1768 Appenzella (1965 SA),2.4494478,0.1796906,3.26197,12.43578,19.39708,2.0093051,2.8895905,3.833632724,12.7,5.1839,C,F,0.25709982,1400.234353,MBA,MPCLINUX,1942-??-??,20.86
2001771,  1771 Makover (1968 BD),3.1208289,0.1767402,11.25116,86.34825,316.76123,2.569253,3.6724048,5.513319258,10.1,11.26,,,0.17877185,2013.739859,MBA,MPCLINUX,1938-??-??,56.72
2001776,  1776 Kuiper (2520 P-L),3.1042575,0.0132193,9.49072,176.70459,300.97564,3.0632214,3.1452936,5.469464562,11,,,,0.18020526,1997.721931,MBA,MPCLINUX,1930-??-??,35.96
2001780,  1780 Kippes (A906 RA),3.0173658,0.0523937,9.00193,291.00232,339.77428,2.8592748,3.1754568,5.241434216,10.68,18,,,0.18804515,1914.433847,MBA,MPCLINUX,1906-??-??,27.92
2001783,  1783 Albitskij (1935 FJ),2.6621002,0.1312367,11.50469,189.5295,315.4648,2.312735,3.0114654,4.343549584,11.8,12,Ch,,0.22691724,1586.481486,MBA,MPCLINUX,1935-??-??,21.36
2001784,  1784 Benguella (1935 MG),2.4044544,0.1338354,1.47284,95.27978,184.94359,2.0826533,2.7262555,3.728490382,12.3,,,,0.26434996,1361.831112,MBA,MPCLINUX,1935-??-??,16.68
2001791,  1791 Patsayev (1967 RE),2.7457262,0.1437461,5.36147,199.06898,73.89177,2.3510388,3.1404136,4.549818134,11.8,,,,0.21662982,1661.821073,MBA,MPCLINUX,1931-??-??,25.71
2001794,  1794 Finsen (1970 GA),3.1317825,0.1505801,14.57981,221.10863,340.31489,2.6601984,3.6033666,5.542371064,11.08,,,C,0.17783477,2024.351031,MBA,MPCLINUX,1950-??-??,37.31
2001795,  1795 Woltjer (4010 P-L),2.7914458,0.1884852,7.52081,192.3605,79.07371,2.2652996,3.317592,4.66392982,11.8,,Ch,,0.21132957,1703.500367,MBA,MPCLINUX,1955-??-??,27.09
2001796,  1796 Riga (1966 KB),3.3606875,0.0570777,22.56641,186.85277,22.94318,3.1688672,3.5525078,6.160988303,9.84,10.608,Cb,XFCU,0.1599786,2250.300978,OMB,MPCLINUX,1953-??-??,73.83
2001799,  1799 Koussevitzky (1950 OE),3.0264215,0.1211572,11.51218,156.76342,190.78679,2.6597487,3.3930943,5.265047886,10.9,6.325,K,,0.18720177,1923.05874,MBA,MPCLINUX,1950-??-??,23.26
2001801,  1801 Titicaca (1952 SP1),3.0195546,0.069285,10.9724,77.62358,8.77328,2.8103448,3.2287644,5.247138551,11,3.2106,,,0.18784072,1916.517356,MBA,MPCLINUX,1952-??-??,23.18
2001805,  1805 Dirikis (1970 GD),3.1417867,0.1125274,2.51656,78.94601,85.65541,2.7882496,3.4953238,5.568948984,11,23,,,0.17698605,2034.058617,MBA,MPCLINUX,1959-??-??,25.7
2001808,  1808 Bellerophon (2517 P-L),2.7491561,0.1776214,2.03404,13.19109,46.97466,2.2608471,3.2374651,4.558346286,12.1,3    Y,,,0.21622453,1664.935981,MBA,MPCLINUX,1955-??-??,15.41
2001812,  1812 Gilgamesh (4645 P-L),3.0052128,0.0829081,10.26182,178.70927,264.45932,2.7560563,3.2543693,5.209800037,11.3,,,,0.18918697,1902.879464,MBA,MPCLINUX,1960-??-??,19.18
2001813,  1813 Imhotep (7589 P-L),2.6827175,0.0806338,8.0871,35.21503,166.24845,2.4663998,2.8990352,4.394106826,11.6,17.994,,,0.2243064,1604.947518,MBA,MPCLINUX,1960-??-??,24.73
2001815,  1815 Beethoven (1932 CE1),3.1577718,0.1870043,2.73806,110.93914,358.52412,2.5672549,3.7482887,5.611504663,11.36,54,,F,0.17564385,2049.602078,MBA,MPCLINUX,1932-??-??,30.36
2001817,  1817 Katanga (1939 MB),2.3703366,0.1924361,25.72472,88.75822,140.28082,1.9141983,2.8264749,3.649414792,11.8,8.481,,,0.2700779,1332.948753,MBA,MPCLINUX,1939-??-??,15.9
2001819,  1819 Laputa (1948 PC),3.1356429,0.2266559,23.89623,122.13413,166.47194,2.4249309,3.8463549,5.552621735,10.2,9.8004,,,0.17750647,2028.095089,MBA,MPCLINUX,1948-??-??,48.92
2001826,  1826 Miller (1955 RC1),2.9952785,0.0839531,9.23532,274.28816,165.04188,2.7438156,3.2467414,5.183988191,10.9,30.049,,,0.19012896,1893.451687,MBA,MPCLINUX,1940-??-??,24.41
2001828,  1828 Kashirina (1966 PH),3.0627727,0.1076969,14.31292,184.63557,219.62278,2.7329216,3.3926238,5.360192114,10.9,14.838,,,0.18387891,1957.81017,MBA,MPCLINUX,1950-??-??,27.85
2001832,  1832 Mrkos (1969 PC),3.2132681,0.1055593,14.94561,303.45336,81.96788,2.8740778,3.5524584,5.76008194,11,13.64,,,0.17111324,2103.869929,OMB,MPCLINUX,1937-??-??,30.78
2001838,  1838 Ursa (1971 UC),3.2166128,0.0170091,21.97227,44.23539,53.31392,3.1619011,3.2713245,5.76907743,10.6,16.141,,,0.17084643,2107.155531,OMB,MPCLINUX,1951-??-??,34.87
2001841,  1841 Masaryk (1971 UO1),3.423948996,0.099298079,2.620502753,45.35543493,119.2881972,3.083957438,3.763940555,6.335766049,10.8,7.53,,,0.155565448,2314.13855,OMB,Otto Matic,3/23/36,46.07
2001843,  1843 Jarmila (1972 AB),2.6519687,0.1710666,8.43067,267.11438,31.50789,2.1983054,3.105632,4.318777027,11.6,,,,0.22821884,1577.433309,MBA,MPCLINUX,1972-??-??,25.74
2001846,  1846 Bengt (6553 P-L),2.3391134,0.141561,3.18363,19.11878,75.19968,2.0079862,2.6702406,3.577545156,13.1,,,,0.27550352,1306.698368,MBA,MPCLINUX,1957-??-??,11.41
2001847,  1847 Stobbe (A916 CA),2.609761,0.020324,11.13879,106.93793,141.91249,2.5567202,2.6628018,4.216084315,11,5.617,Xc,,0.23377765,1539.924796,MBA,MPCLINUX,1916-??-??,23.9
2001851,  1851 Lacroute (1950 VA),3.1009584,0.1936087,1.66715,24.78082,343.49769,2.5005859,3.7013309,5.46074762,12.3,,,,0.18049292,1994.538068,MBA,MPCLINUX,1950-??-??,16.89
2001852,  1852 Carpenter (1955 GA),3.0163465,0.0599461,11.17721,95.48113,349.77426,2.8355283,3.1971647,5.238778681,11.1,,,,0.18814047,1913.463913,MBA,MPCLINUX,1931-??-??,22.89
2001853,  1853 McElroy (1957 XE),3.063901,0.0507687,15.75734,298.79577,90.34539,2.9083507,3.2194513,5.363154292,10.5,8.016,,,0.18377735,1958.892105,MBA,MPCLINUX,1957-??-??,21.14
2001859,  1859 Kovalevskaya (1972 RS2),3.2068087,0.1020406,7.70705,343.35115,246.36175,2.879584,3.5340334,5.74272187,10.2,,,,0.17163051,2097.529163,OMB,MPCLINUX,1915-??-??,46.02
2001878,  1878 Hughes (1933 QC),2.8448149,0.0101438,1.78249,187.87573,286.05534,2.8159577,2.8736721,4.798320298,11.5,,,,0.20541069,1752.586489,MBA,MPCLINUX,1933-??-??,17.8
2001880,  1880 McCrosky (1940 AN),2.6748165,0.074927,4.84863,116.88742,187.10441,2.4744005,2.8752325,4.374709259,12.1,,,,0.22530098,1597.862557,MBA,MPCLINUX,1940-??-??,15.78
2001884,  1884 Skip (1943 EB1),2.4254769,0.2615339,21.82396,353.65136,110.96659,1.7911325,3.0598213,3.777495082,11.7,3.079,,,0.2609206,1379.730079,MBA,MPCLINUX,1943-??-??,11.22
2001889,  1889 Pakhmutova (1968 BE),3.090761,0.1107807,13.18141,55.18942,84.0173,2.7483643,3.4331577,5.433833585,10.8,17.49,,,0.18138691,1984.707717,MBA,MPCLINUX,1966-??-??,33.53
2001890,  1890 Konoshenkova (1968 CD),3.214196,0.1406533,9.88858,70.40779,16.93493,2.7621087,3.6662833,5.76257673,10.8,,,,0.17103916,2104.781151,OMB,MPCLINUX,1949-??-??,25.68
2001895,  1895 Larink (1971 UZ),3.1901289,0.1494663,1.8208,45.54555,53.74231,2.7133121,3.6669457,5.697975153,11.8,,,,0.17297834,2081.185425,MBA,MPCLINUX,1937-??-??,17.51
2001901,  1901 Moravia (1972 AD),3.2397696,0.0702814,24.10485,94.30957,146.93608,3.0120741,3.4674651,5.831488116,11.2,,,,0.16901797,2129.951034,OMB,MPCLINUX,1972-??-??,27.03
2001902,  1902 Shaposhnikov (1972 HU),3.9692599,0.2230814,12.49421,59.32965,268.37986,3.0837918,4.854728,7.908106366,9.51,21.2,,X,0.12463493,2888.43585,OMB,MPCLINUX,1940-??-??,96.86
2001903,  1903 Adzhimushkaj (1972 JL),3.0016197,0.0452068,10.96353,135.23779,350.95189,2.8659261,3.1373133,5.200459457,10.5,,K,,0.18952677,1899.467817,MBA,MPCLINUX,1940-??-??,36.5
2001904,  1904 Massevitch (1972 JM),2.7444906,0.0736222,12.82288,106.52158,260.10183,2.5424352,2.946546,4.546747508,11.3,,R,,0.21677612,1660.699527,MBA,MPCLINUX,1949-??-??,18.19
2001908,  1908 Pobeda (1972 RL2),2.8945684,0.0339457,4.76057,14.42961,220.22776,2.7963102,2.9928266,4.924746885,11.7,,,,0.20013745,1798.7638,MBA,MPCLINUX,1940-??-??,21.77
2001909,  1909 Alekhin (1972 RW2),2.4229369,0.2256922,1.79448,227.51117,5.82638,1.8760989,2.9697749,3.771562965,12.3,148.6,,,0.26133099,1377.563373,MBA,MPCLINUX,1926-??-??,17.42
2001911,  1911 Schubart (1973 UD),3.98008977,0.166222999,1.650494964,285.4391376,183.6353569,3.318507313,4.641672228,7.940493667,10.11,,,P,0.124126575,2900.265312,OMB,Otto Matic,2/27/28,80.09
2001923,  1923 Osiris (4011 P-L),2.4355329,0.0628123,4.95674,353.09389,106.74557,2.2825515,2.5885143,3.801011712,13.1,,C,,0.2593063,1388.319528,MBA,MPCLINUX,1953-??-??,13.11
2001924,  1924 Horus (4023 P-L),2.3401505,0.1308284,2.72946,350.28162,152.53565,2.0339924,2.6463086,3.579924638,12.8,6.183,,,0.2753204,1307.567474,MBA,MPCLINUX,1960-??-??,12.28
2001930,  1930 Lucifer (1964 UA),2.896208,0.1448161,14.08727,318.62747,340.79822,2.4767905,3.3156255,4.928932122,10.9,13.056,Cgh,,0.19996751,1800.292458,MBA,MPCLINUX,1954-??-??,27
2001934,  1934 Jeffers (1972 XB),2.389934,0.2999572,23.15002,86.54471,294.90286,1.6730561,3.1068119,3.694767153,12.8,,,,0.26676276,1349.513703,MBA,MPCLINUX,1961-??-??,6.46
2001936,  1936 Lugano (1973 WD),2.6776173,0.1367705,10.25632,265.20008,254.75418,2.3113982,3.0438364,4.381582266,11.1,19.651,Ch,,0.22494757,1600.372923,MBA,MPCLINUX,1951-??-??,24.81
2001937,  1937 Locarno (1973 YA),2.377238,0.1560639,12.47014,79.05726,225.66904,2.006237,2.748239,3.665364709,11.9,,,,0.26890265,1338.77446,MBA,MPCLINUX,1936-??-??,13.11
2001939,  1939 Loretta (1974 UC),3.1211619,0.1273792,0.90735,40.41133,190.57967,2.7235908,3.518733,5.514201731,10.8,25,,,0.17874324,2014.062182,MBA,MPCLINUX,1939-??-??,29.96
2001940,  1940 Whipple (1975 CA),3.0595472,0.0648694,6.55913,263.82657,179.31303,2.8610762,3.2580182,5.351726743,11,6.953,,,0.18416977,1954.718193,MBA,MPCLINUX,1962-??-??,33.87
2001942,  1942 Jablunka (1972 SA),2.3178076,0.1848168,24.36188,346.39547,11.63157,1.8894378,2.7461774,3.528777561,13,,,,0.27931097,1288.886004,MBA,MPCLINUX,1972-??-??,14.02
2001947,  1947 Iso-Heikkila (1935 EA),3.1521191,0.0359857,11.91293,90.92975,143.55428,3.0386879,3.2655503,5.596443601,10.8,5.0158,,,0.17611654,2044.101025,MBA,MPCLINUX,1935-??-??,29.44
2001952,  1952 Hesburgh (1951 JC),3.1121972,0.1392158,14.23356,78.43067,338.13403,2.6789302,3.5454642,5.490461766,10.32,47.7,,CD:,0.1795161,2005.39116,MBA,MPCLINUX,1951-??-??,35.55
2001958,  1958 Chandra (1970 SB),3.103809,0.1678242,10.55943,345.0468,319.37372,2.5829147,3.6247033,5.468279296,10.7,,,,0.18024432,1997.289013,MBA,MPCLINUX,1954-??-??,34.02
2001960,  1960 Guisan (1973 UA),2.5256862,0.1234151,8.46924,22.32846,263.1739,2.2139784,2.837394,4.013999277,11.93,8.46,,,0.2455472,1466.113236,MBA,MPCLINUX,1955-??-??,24.55
2001961,  1961 Dufour (1973 WA),3.193516361,0.121224238,6.641260407,29.71137084,57.76739732,2.806384772,3.58064795,5.707053193,10.6,15.785,,,0.172703189,2084.501179,MBA,Otto Matic,1/28/52,50.31
2001963,  1963 Bezovec (1975 CB),2.422049719,0.210433682,25.05140898,106.9266316,355.5392063,1.912368879,2.931730559,3.769491629,10.91,18.16,,C,0.261474591,1376.806818,MBA,Otto Matic,1/22/52,44.67
2001969,  1969 Alain (1935 CG),3.0898247,0.1572538,3.33501,209.22078,347.62109,2.603938,3.5757114,5.43136474,11.6,,,,0.18146936,1983.805971,MBA,MPCLINUX,1930-??-??,24.37
2001970,  1970 Sumeria (1954 ER),2.7812858,0.1594592,7.06461,312.45402,192.80808,2.3377842,3.2247874,4.638490175,12,,Ch,,0.2124886,1694.208536,MBA,MPCLINUX,1949-??-??,21.88
2001984,  1984 Fedynskij (1926 TN),3.0102843,0.0901452,4.79293,185.72792,128.50107,2.7389216,3.281647,5.222993421,11.1,,,,0.18870908,1907.698347,MBA,MPCLINUX,1926-??-??,37.98
2001985,  1985 Hopmann (1929 AE),3.1236836,0.1530635,17.15578,305.17856,233.96737,2.6455617,3.6018055,5.52088573,10.8,17.48,,,0.17852684,2016.503513,MBA,MPCLINUX,1929-??-??,35.51
2001994,  1994 Shane (1961 TE),2.6798879,0.2082416,10.20614,245.0201,88.75031,2.1218238,3.237952,4.387156618,11.6,8.22,,,0.22466175,1602.408955,MBA,MPCLINUX,1939-??-??,25.15
2001997,  1997 Leverrier (1963 RC),2.2095735,0.2059056,6.06556,353.27872,0.72331,1.7546099,2.6645371,3.28451212,13.4,,,,0.30008301,1199.668052,MBA,MPCLINUX,1950-??-??,6.81
2001999,  1999 Hirayama (1973 DR),3.1165225,0.1138698,12.53021,148.05187,356.55155,2.7616447,3.4714003,5.501911765,10.6,15.63,,,0.17914251,2009.573272,MBA,MPCLINUX,1951-??-??,33.95
2002002,  2002 Euler (1973 QQ1),2.4170198,0.0683839,8.50188,178.66409,54.04276,2.2517346,2.582305,3.757755533,12.1,5.9929,,,0.26229122,1372.520209,MBA,MPCLINUX,1938-??-??,17.44
2002007,  2007 McCuskey (1963 SQ),2.3839085,0.1144935,3.04269,17.0582,185.51827,2.1109665,2.6568505,3.680802986,11.8,,,,0.2677748,1344.413291,MBA,MPCLINUX,1951-??-??,21.88
2002008,  2008 Konstitutsiya (1973 SV4),3.2134969,0.0990706,20.65432,15.66975,203.365,2.8951338,3.53186,5.760697017,10.3,11.2692,,,0.17109497,2104.094586,OMB,MPCLINUX,1938-??-??,50.26
2002009,  2009 Voloshina (1968 UL),3.117556888,0.144379321,2.860730778,107.5595219,6.456939127,2.667446141,3.567667635,5.504650917,10.8,5.896,,,0.179053367,2010.573747,MBA,Otto Matic,3/18/26,34.82
2002016,  2016 Heinemann (1938 SE),3.1272269,0.1921112,0.91992,16.99614,341.3389,2.5264516,3.7280022,5.530282079,11.4,,,,0.17822351,2019.935529,MBA,MPCLINUX,1905-??-??,21.85
2002020,  2020 Ukko (1936 FR),3.021368,0.0696675,11.12625,148.93218,331.51107,2.8108768,3.2318592,5.251865883,11.4,,,,0.18767164,1918.244014,MBA,MPCLINUX,1936-??-??,21.52
2002025,  2025 Nortia (1953 LG),3.1653059,0.1104001,7.01958,329.07843,309.9462,2.8158558,3.514756,5.631598938,10.5,,,,0.17501713,2056.941512,MBA,MPCLINUX,1935-??-??,40.23
2002032,  2032 Ethel (1970 OH),3.0671843,0.1309875,1.51428,30.12709,295.17033,2.6654215,3.4689471,5.371777379,11.9,,,,0.18348234,1962.041688,MBA,MPCLINUX,1952-??-??,36.31
2002038,  2038 Bistro (1973 WF),2.4347479,0.0911442,14.80661,73.52689,184.28169,2.2128348,2.656661,3.799174146,12.3,7.88,Sa,,0.25943172,1387.648357,MBA,MPCLINUX,1973-??-??,12.58
2002039,  2039 Payne-Gaposchkin (1974 CA),3.178623,0.1345086,2.52576,95.87493,41.63514,2.7510709,3.6061751,5.667176254,12.8,,,,0.17391841,2069.936127,MBA,MPCLINUX,1974-??-??,23
2002041,  2041 Lancelot (2523 P-L),3.1525227,0.200601,2.9808,134.09633,274.27893,2.5201235,3.7849219,5.597518503,12.2,,,,0.17608272,2044.493633,MBA,MPCLINUX,1949-??-??,13.37
2002043,  2043 Ortutay (1936 TH),3.1073335,0.1061001,3.07743,321.33695,59.65004,2.7776451,3.4370219,5.477596214,10.8,,,,0.17993774,2000.692017,MBA,MPCLINUX,1908-??-??,44.69
2002052,  2052 Tamriko (1976 UN),3.0089344,0.0857626,9.50137,213.91791,205.82976,2.7508804,3.2669884,5.219480468,10.48,7.462,,S,0.18883609,1906.415241,MBA,MPCLINUX,1952-??-??,30.45
2002054,  2054 Gawain (4097 P-L),2.9644326,0.1001487,3.78966,293.26714,183.59885,2.6675485,3.2613167,5.104116505,12,11.1098,,,0.19310419,1864.278554,MBA,MPCLINUX,1954-??-??,20
2002057,  2057 Rosemary (1934 RQ),3.0782437,0.2351959,1.4395,15.38007,17.7726,2.3542534,3.802234,5.400857393,11.9,,,,0.18249441,1972.663163,MBA,MPCLINUX,1934-??-??,16.1
2002058,  2058 Roka (1938 BH),3.1180044,0.1516477,2.54085,95.47959,179.59338,2.6451662,3.5908426,5.50583624,11,10.04,,,0.17901482,2011.006687,MBA,MPCLINUX,1938-??-??,21.36
2002066,  2066 Palala (1934 LB),2.3929549,0.1291158,3.75344,117.23223,109.47167,2.0839866,2.7019232,3.701774725,12.5,9.732,,,0.26625777,1352.073218,MBA,MPCLINUX,1931-??-??,19
2002067,  2067 Aksnes (1936 DD),3.979685,0.1833652,3.06884,150.41377,298.76103,3.2499493,4.7094207,7.939282568,10.48,17.75,,P,0.12414551,2899.822958,OMB,MPCLINUX,1936-??-??,42.59
2002068,  2068 Dangreen (1948 AD),2.770979649,0.09919977,12.89429794,96.01362308,319.2672639,2.496099106,3.045860191,4.612731826,11.5,,,,0.213675176,1684.8003,MBA,Otto Matic,5/21/31,33.61
2002069,  2069 Hubble (1955 FT),3.1597299,0.1842599,9.09981,46.46268,69.79927,2.5775184,3.7419414,5.616724739,11.1,32.52,,,0.17548061,2051.508711,MBA,MPCLINUX,1955-??-??,34.53
2002081,  2081 Sazava (1976 DH),2.4534604,0.1610712,3.90839,66.42138,223.3475,2.0582786,2.8486422,3.843056665,12.14,,,F,0.25646936,1403.676447,MBA,MPCLINUX,1950-??-??,22.67
2002084,  2084 Okayama (1935 CK),2.3947261,0.102854,4.84079,149.02481,247.79742,2.1484189,2.6410333,3.705885389,12.2,4.547,,,0.26596243,1353.574638,MBA,MPCLINUX,1935-??-??,19.37
2002091,  2091 Sampo (1941 HO),3.0128355,0.0623311,11.37937,114.54725,318.94373,2.8250421,3.2006289,5.229634488,10.2,71.3,,,0.18846944,1910.123997,MBA,MPCLINUX,1931-??-??,30.48
2002094,  2094 Magnitka (1971 TC2),2.232383,0.0960773,5.03008,281.9748,251.76327,2.0179017,2.4468643,3.335502514,12,6.1124,,,0.29549559,1218.292293,MBA,MPCLINUX,1941-??-??,12.69
2002103,  2103 Laverna (1960 FL),3.1421795,0.1922281,7.69848,292.1288,238.63433,2.5381643,3.7461947,5.569993519,10.8,9.249,,,0.17695286,2034.440133,MBA,MPCLINUX,1930-??-??,22.81
2002105,  2105 Gudy (1976 DA),2.3883061,0.1505208,29.34356,273.66301,155.93547,2.0288164,2.7477958,3.690992628,11.3,15.795,,,0.26703556,1348.135057,MBA,MPCLINUX,1976-??-??,22.25
2002107,  2107 Ilmari (1941 VA),2.6269689,0.0768313,8.82121,221.35759,177.79002,2.4251355,2.8288023,4.257852229,11.4,,S,,0.23148438,1555.180527,MBA,MPCLINUX,1941-??-??,15.63
